sale_volume,price,shop,comment,title 
1193,"
恩兴家纺旗舰店
",61笔,北欧风简约全棉纯棉床上四件套男学生宿舍单人床单三件套被子被套,135.00
826,"
水之蓝家纺旗舰店
",17笔,水之蓝床上四件套全棉纯棉床笠被单被罩1.5m1.8m床品床单夏季被套,194.00
383,"
好梦连连家居旗舰店
",40笔,好梦连连 蕾丝公主风四件套韩式白色贡缎提花床品床上用品套件,584.64
35,"
富俪艾娜旗舰店
",99笔,床上四件套1.5m全棉纯棉民族床单被套被单中式200x230双人床品夏,198.00
460,"
夜家居旗舰店
",65笔,NIGHTS夜家居四件套纯棉床品简约纯色双人1.8m床单被套床上用品,249.00
1507,"
水之蓝家纺旗舰店
",21笔,水之蓝床上四件套纯棉全棉被单床笠1.5/1.8m床罩被套床单三件套,194.00
533,"
美琳秀旗舰店
",59笔,美琳秀床上用品四件套纯棉全棉简约被单被套被罩1.8m床单4件套,193.00
4015,"
恩兴家纺旗舰店
",62笔,全棉水晶珊瑚绒纯棉床上四件套简约法兰绒宿舍单人三件套床单被套,165.00
68,"
罗卡芙家纺旗舰店
",21笔,ROYALCOVER/罗卡芙宫廷风滑爽舒适60S天丝数码印花贡缎四件套迷雅,2580.00
1964,"
科莎旗舰店
",7笔,北欧ins风床上用品1.8m全棉被子四件套纯棉床单可爱被套简约双人,159.00
492,"
羽戈旗舰店
",41笔,贡缎提花欧式四件套全棉纯棉奢华高档欧美风宫廷被套床单床上用品,599.00
846,"
缇乐思旗舰店
",31笔,春季韩式全棉夹棉床裙四件套纯棉蕾丝花边公主风床上用品1.5/1.8m,397.00
1105,"
优居宝家纺旗舰店
",76笔,优居宝全棉四件套简约纯棉纯色床品素色床笠床单被套床上用品定制,238.00
314,"
大朴家纺旗舰店
",13笔,大朴天然麻棉四件套春秋亚麻床单被套纯色1.5米 1.8米床 双人,889.00
12,"
恒源祥海洋时代专卖店
",27笔,恒源祥全棉四件套大红纯棉结婚床上用品1.8m双人被套床单婚庆床品,449.00
151,"
富安娜艺术生活馆
",7笔,【天猫直送】富安娜全棉婚庆提花六件四件套结婚床上用品纯棉被套,799.00
768,"
淑女屋家居旗舰店
",21笔,淑女屋床上用品经典款田园风套件小碎花纯棉四件套1.8m米床单被套,399.00
49,"
康尔馨旗舰店
",5笔,康尔馨五星级酒店总统房套件80支贡缎床上四件套纯棉刺绣被套床单,1117.00
734,"
康尔馨奈罗专卖店
",71笔,五星级酒店床上用品60支纯棉六件套宾馆白色四件套全棉纯色长绒棉,585.00
121,"
雅芳婷旗舰店
",33笔,雅芳婷 全棉植物印花床笠四件套 床单被套纯棉田园风套件1.8m双人,499.00
157,"
罗卡芙家纺旗舰店
",27笔,ROYALCOVER/罗卡芙家纺舒适60支双面天丝印花 四件套 杜乐丽花园,2480.00
141,"
康尔馨旗舰店
",7笔,康尔馨酒店床品四件套纯棉贡缎床上用品六件套全棉欧式绣花1.8m床,835.00
160,"
梦洁宝贝旗舰店
",17笔,梦洁宝贝儿童纯棉三件套女孩床上用品四件套韩式田园风格,541.00
171,"
绣花夫人旗舰店
",14笔,绣花夫人柔丝缎全棉四件套件新婚结婚庆床品纯棉床上用品大红色,278.10
482,"
缇乐思旗舰店
",50笔,少女床上四件套 韩版全棉公主风床罩床裙荷叶边床上用品纯棉特价,267.00
2329,"
美琳秀旗舰店
",36笔,美琳秀床上用品新婚四件套婚庆大红贡缎提花结婚被套床单纯棉全棉,193.00
84,"
南方寝饰家纺旗舰店
",7笔,南方寝饰60支纯棉四件套全棉长绒棉四件套1.5米床单被套1.8m床,649.00
541,"
雅吖家纺旗舰店
",55笔,雅吖全棉韩版田园碎花床裙四件套公主蕾丝被套纯棉1.8/1.5m床品,238.00
5079,"
绣花夫人旗舰店
",33笔,绣花夫人 婚庆四件套全棉磨毛床品大红结婚新婚纯棉床上用品套件,298.50
937,"
天猫超市
",191笔,长相知家纺 全棉斜纹印花四件套1.8m田园风纯棉件套被套床单1.5米,169.00
28,"
北极绒",90笔,北极绒纯棉四件套全棉床品1.8m床上用品宿舍被套床单三件套1.5米,179.00
683,"件旗舰店
",11笔,韩式四件套纯棉公主风儿童三件套1.5m1.8m床笠款被套床单床上用品,248.00
157,"
皇冠寝饰旗舰店
",133笔,迪霏雅三4四件套宾馆酒店床品纯全棉60支贡缎五星级用纯白色床单,185.00
1948,"
迪霏雅家纺旗舰店
",59笔,博洋家纺四件套全棉欧式大提花1.8m床单春季被套纯棉双人床上用品,499.00
496,"
博洋家纺官方旗舰店
",24笔,博洋家纺四件套纯棉清新田园1.8m床上用品全棉春季被套双人床单,399.00
74,"
博洋家纺官方旗舰店
",321笔,lovo家纺床上用品1.5/1.8米床简约四件套件纯棉全棉被套床单,399.00
1087,"
罗莱家纺官方旗舰店
",265笔,LOVO家纺四件套件床上用品全棉纯棉可爱被套床单罗莱生活旗下品牌,299.00
1579,"
罗莱家纺官方旗舰店
",427笔,水星家纺全棉卡通四件套纯棉女童甜美粉色1.8床上用品套件云兔兔,299.00
1841,"
水星家纺旗舰店
",406笔,水星家纺提花套件欧式简约提花四件套爱伦思特床上四件套,499.00
504,"
水星家纺旗舰店
",92笔,多喜爱全棉四件套床上用品简约条纹套件舒适床品律动青春,299.00
102,"
多喜爱旗舰店
",82笔,多喜爱家纺2018新品四件套全棉格纹套件床上用品全棉床单被套雅格,349.00
48,"
多喜爱旗舰店
",38笔,富安娜家纺 丝棉大提花床上用品四件套 双人1.8m床宫廷风艾琳娜,4580.00
1.7万,"
富安娜官方旗舰店
",50笔,【天猫直送】富安娜全棉贡缎床上用品四件套双人纯棉1.8m床单被套,499.00
293,"
富安娜官方旗舰店
",15笔,梦洁家纺欧美风提花四件套1.8m被套床单欧式床上用品1.5m北欧之恋,679.00
468,"
梦洁旗舰店
",21笔,梦洁美颂欧式提花四件套1.8m/1.5米床上用品床单双人被套荷韵,749.00
336,"
梦洁旗舰店
",3笔,南极人全棉四件套1.8m床上用品纯棉被套床单加厚保暖双人床品2.0,229.00
48,"
南极人维米专卖店
",7笔,南极人全棉四件套简约纯棉床品1.5米床单1.8m被套双人床上用品,189.00
304,"
南极人维米专卖店
",15笔,雅娴韩式卡通全棉四件套夏床上用品纯棉4件套简约床单床笠被套,189.00
342,"
雅娴旗舰店
",19笔,全棉简约格子被套1.8m四件套纯棉1.5床单床笠男床上三件套1.2/2.0,249.00
498,"
雅娴旗舰店
",10笔,lovo罗莱 生活出品全棉四件套纯棉床上用品田园被套床单1.8米,299.00
215,"
LOVO家纺官方旗舰店
",28笔,简约纯棉四件套全棉1.8床单被单被子被套被罩宿舍三4件套1.5床品,176.00
651,"
卡丝迪尔家纺旗舰店
",21笔,纯棉床上四件套全棉公主风1.8双人床单被套学生宿舍三4件套床品冬,185.00
238,"
卡丝迪尔家纺旗舰店
",58笔,恒源祥家纺 全棉床上四件套1.8m床被套床单纯棉夏季水洗棉套件,349.00
429,"
艾do家纺旗舰店
",20笔,北欧小清新全棉四件套1.8m2.0床上用品单双人纯棉床笠被套宿舍,199.00
88,"
恒源祥家纺官方旗舰店
",56笔,恒源祥家纺 四件套全棉纯棉床上四件套1.5/1.8m床单被罩夏季件套,322.00
93,"
艾do家纺旗舰店
",10笔,艾DO新款 北欧简约性冷淡风全棉活性四件套纯棉被套床笠床上用品,198.80
3337,"
北极绒美宜佳专卖店
",51笔,北极绒床上四件套全棉纯棉被套床单床笠简约1.5米1.8m床双人2.0m,188.00
65,"
露之熙家纺旗舰店
",10笔,露之熙纯棉床上用品全棉60支长绒棉贡缎被套件套香槟金田园四件套,658.00
293,"
佳丽斯旗舰店
",4笔,佳丽斯四件套夏季1.5m双面天丝床1.8m床单双人被罩被套件床上用品,598.00
857,"
闺秀家居专营店
",149笔,南极人全棉四件套床单被套双人床品纯棉春夏床上用品套件1.8/1.5m,149.00
67,"
LOVO家纺官方旗舰店
",80笔,LOVO家纺四件套件罗莱生活出品床上用品儿童卡通全棉纯棉被套床单,299.00
743,"
北极绒美宜佳专卖店
",16笔,北极绒床上四件套纯棉全被套床单床笠简约1.5米1.8m素色2.0m双人,188.00
128,"
恩兴家纺旗舰店
",64笔,格子纯棉床上四件套全棉男1.2米单人床单三件套被子被套被单床套,135.00
85,"
恩兴家纺旗舰店
",55笔,条纹纯棉卡通四件套件全棉四件套1.5个性1.8m双人床单200*230被套,185.00
168,"
梦洁宝贝旗舰店
",18笔,梦洁宝贝儿童三件套纯棉卡通四件套全棉被套赛车总动员,826.00
45,"
雅芳婷旗舰店
",36笔,雅芳婷全棉彩虹桥双子星床上四件套1.5m卡通风动漫印花套件1.8m,499.00
302,"
罗卡芙家纺旗舰店
",19笔,ROYALCOVER/罗卡芙欧式复古全棉贡缎印花三/四件套帕尔玛,1199.00
131,"
水之蓝家纺旗舰店
",13笔,水之蓝床上四件套全棉纯棉简约被单床笠1.5m1.8m床单被套双人床品,194.00
54,"
南方寝饰家纺旗舰店
",2笔,南方寝饰磨毛四件套全棉加厚1.8m床上用品纯棉套件绒床单被套,369.00
69,"
罗卡芙家纺旗舰店
",19笔,ROYALCOVER/罗卡芙 滑爽60S双面天丝清新复古床单式四件套 恩莎,2780.00
160,"
南极人伴伴专卖店
",23笔,南极人家纺纯棉四件套简约全棉床单被套夏季双人床上用品1.5/1.8m,149.00
12,"
雅芳婷旗舰店
",32笔,雅芳婷 童趣公主卡通kt猫四件套纯棉1.8m床 hellokitty床笠四件套,499.00
7583,"
南极人康仔专卖店
",422笔,南极人欧式贡缎提花全棉四件套 婚庆床上用品被套床单纯棉套件,308.00
354,"
梵欧旗舰店
",24笔,纯棉简约四件套 床单床笠款全棉套件 1.5/1.8混搭风4件套,155.00
326,"
觉先生家居旗舰店
",138笔,觉先生正品 时尚卡通全棉四件套纯棉1.5/1.8m床上用品被套床单,179.00
203,"
梦洁宝贝旗舰店
",18笔,梦洁宝贝儿童家纺纯棉三件套男四件套学生床上用品床单卡通被套,322.00
1492,"
南方寝饰家纺旗舰店
",5笔,南方寝饰加厚短毛绒四件套单双人1.5米床品1.8m床单被套床上用品,299.00
321,"
无印良品旗舰店
",42笔,无印良品 咖啡屋 纯棉四件套 格子床单被罩 水洗棉四件套T1610,599.00
1931,"
悠享家纺旗舰店
",15笔,婚庆四件套大红 欧式结婚床上用品 结婚红色龙凤婚庆床品六十件套,1346.00
595,"
皇冠寝饰旗舰店
",10笔,简约全棉床上用品四件套纯棉韩式公主儿童1.21.5m1.8m米床单床笠,218.00
772,"
星晨梦兰专卖店
",36笔,全棉夹棉加厚床笠式床罩四件套床裙款 婚庆床品六件套纯棉套件,428.00
1590,"
唐裔灏漫专卖店
",13笔,韩版四件套被套纯棉碎花边床单全棉床裙田园公主风1.5/1.8m小清新,249.00
140,"
梦喜缘旗舰店
",406笔,小清新全棉床单四件套纯棉1.8m床笠公主风床上三件套被套1.5简约,128.00
31,"
尚喜堂旗舰店
",86笔,全棉刺绣婚庆四件套龙凤纯棉大红新婚结婚床单被套1.8/2.0m七件套,358.00
24,"
lehome旗舰店
",18笔,Lehome/乐加新中式四件套60支s长绒棉被套纯棉全棉床上用品中国风,999.00
78,"
艾维家纺旗舰店
",25笔,艾维家纺60s婚庆四件套大红刺绣喜被套结婚六十件套1.8m床上用品,798.00
580,"
雅牧家纺旗舰店
",13笔,雅牧全棉婚庆四件套大红色结婚床上用品龙凤婚庆床品六十多件套,838.00
8,"
彩卡丝旗舰店
",80笔,床上四件套欧式贡缎提花四件套1.8m床上用品全棉纯棉被套床单1.5,129.00
1182,"
爱之语家纺旗舰店
",162笔,水洗棉全棉四件套加绒纯棉磨毛少女公主风网红被套床上床单式床罩,378.00
570,"
恒源祥海洋时代专卖店
",156笔,恒源祥家纺贡缎提花四件套1.5米婚庆床上用品1.8m双人结婚床品,359.00
168,"
慢漫旗舰店
",33笔,WHITE CONCEPT 双面天丝四件套莱赛尔田园白色清新被套床单床笠,279.00
12,"
慢漫旗舰店
",48笔,慢漫の莉香60支埃及长绒棉四件套田园印花时尚贡缎床单被套北欧风,398.00
5350,"
恒源祥海洋时代专卖店
",170笔,恒源祥全棉四件套1.8m磨毛被套婚庆床品大红纯棉结婚新婚床上用品,349.00
979,"
梵欧旗舰店
",23笔,简约男士纯棉四件套 全棉床单被套条纹床笠床上用品1.2m三件套,168.00
181,"
伊伊爱旗舰店
",23笔,伊伊爱重磅真丝四件套100%桑蚕丝套件原创丝绸被套床单婚庆床品,2178.00
426,"
科莎旗舰店
",17笔,科莎韩式纯棉四件套简约时尚全棉4件套 1.8m被套床单北欧床上用品,129.00
184,"
科莎旗舰店
",10笔,北欧简约小清新四件套纯棉1.8米/2.0m双人床上用品全棉床单被套,168.00
28,"
midohouse家居旗舰店
",15笔,mido house 100支高端匹马棉四件套 纯色贡缎刺绣床上用品,908.00
216,"
绣花夫人旗舰店
",30笔,绣花夫人婚庆四件套大红色全棉刺绣新结婚床品六件套纯棉床上用品,468.00
90,"
凯盛家纺官方旗舰店
",26笔,凯盛家纺 天丝四件套双面莱赛尔纤维1.8m床上用品40支被套床单,468.00
800,"
星晨梦兰专卖店
",41笔,被套四件套床裙款全棉床上用品被罩床品四件套1.8米床裙式纯棉,328.00
9,"
康尔馨奈罗专卖店
",49笔,2018五星级酒店床上用品全棉宾馆四件套60支纯棉被套欧式简约大气,648.00
652,"
澳斐斯家纺旗舰店
",68笔,简约纯棉床笠四件套全棉床上情侣床单款被子被套双人1.5米1.8m床2,249.00
476,"
唐裔灏漫专卖店
",12笔,四件套全棉纯棉简约纯色床单学生宿舍三件套床笠被套1.8m床上用品,230.00
799,"
爱之语家纺旗舰店
",243笔,小清新四件套全棉纯棉1.8m床上用品床单女生被套少女公主风三件套,198.00
339,"
富安娜艺术生活馆
",29笔,富安娜家纺全棉纯棉四件套印花床品1.8米双人被套1.5m床单套件,339.00
54,"
小镇风情旗舰店
",77笔,春夏欧美式四件套床单结婚60贡缎长绒棉全棉床上用品1.8m2m床刺绣,449.00
321,"
佳丽斯旗舰店
",39笔,佳丽斯全棉纯棉四件套件1.8m单双人简约复古玫瑰床上用品床单被套,359.00
396,"
紫罗兰官方旗舰店
",13笔,紫罗兰全棉床上用品长绒棉四件套纯棉1.8米2.0M床品床单被套,199.00
463,"
缇乐思旗舰店
",37笔,韩式简约风全棉床单纯色蕾丝被套纯棉四件套双人床裙1.8m床上用品,230.00
79,"
艾维家纺旗舰店
",34笔,艾维家纺婚庆四件套大红欧式刺绣床单被套1.8m结婚床上用品六件套,898.00
24,"
皇冠寝饰旗舰店
",2笔,纯棉四件套简约全棉公主风床上用品1.5m1.8m床单被套双人卡通套件,198.00
699,"
尚喜堂旗舰店
",51笔,ins北欧全棉床上四件套1.8m双人纯棉被套床单三件套学生宿舍单人,205.00
257,"
博洋家纺官方旗舰店
",62笔,博洋家纺四件套全棉简约格纹1.8m床单春季双人床上用品纯棉被套,399.00
414,"
博洋家纺官方旗舰店
",41笔,博洋家纺天丝四件套60支春夏田园花卉床单套件1.8m床上用品被套,798.00
449,"
罗莱家纺官方旗舰店
",262笔,LOVO家纺四件套 罗莱生活出品床品纯棉斜纹被套床单全棉岚湘荼蘼,399.00
205,"
罗莱家纺官方旗舰店
",448笔,LOVO家纺四件套床品儿童卡通可爱全棉四件套 罗莱生活旗下品牌,399.00
324,"
水星家纺旗舰店
",266笔,水星家纺卡通活性印花四件套全棉纯棉儿童被套床单交点PP2018新品,469.00
202,"
水星家纺旗舰店
",192笔,水星家纺全棉四件套纯棉床单被套1.8m床简约四件套曼斯卡2018新品,399.00
39,"
多喜爱旗舰店
",93笔,多喜爱家纺2018春夏新品提花四件套欧式床品宫廷风床单套件花羽庭,599.00
36,"
多喜爱旗舰店
",72笔,多喜爱家纺2018新品四件套纯棉床上用品全棉田园斜纹套件恬静时光,349.00
1.4万,"
富安娜官方旗舰店
",69笔,富安娜家纺四件套纯棉 1.8m床双人床单被罩床上用品全棉被套4件套,339.00
193,"
富安娜官方旗舰店
",10笔,富安娜家纺床上用品四件套天丝蚕丝床单被套4件套贝加尔湖畔,1880.00
512,"
梦洁旗舰店
",12笔,梦洁家纺四件套纯棉1.5/1.8m简约全棉套件床上四件套英伦生活床品,379.00
